busstop_id,lat,lng
6197,-3.7523,-38.524199
6198,-3.789475,-38.548477
6199,-3.729983,-38.533049
6200,-3.755782,-38.584899
6202,-3.754843,-38.547186
6203,-3.756204,-38.548361
6204,-3.735138,-38.501992
6205,-3.738139,-38.493144
6206,-3.733976,-38.49488
6207,-3.739802,-38.568082
6208,-3.758834,-38.484529
6209,-3.736223,-38.489681
6210,-3.787428,-38.441961
6213,-3.779386,-38.433444
6214,-3.786059,-38.551113
6215,-3.84703,-38.516618
6216,-3.703186,-38.578311
6217,-3.703226,-38.578328
6218,-3.707544,-38.557829
6220,-3.739701,-38.567541
6221,-3.738132,-38.567406
6222,-3.735209,-38.567296
6224,-3.736101,-38.546744
6225,-3.762585,-38.613966
6226,-3.767482,-38.537155
6227,-3.750582,-38.583819
6228,-3.758176,-38.487021
6229,-3.80294,-38.43987
6230,-3.804472,-38.550164
6231,-3.804376,-38.550135
6232,-3.763841,-38.604204
6233,-3.740899,-38.517392
6234,-3.742944,-38.510695
6235,-3.744214,-38.506721
6236,-3.746993,-38.497677
6237,-3.73535,-38.470257
6238,-3.734344,-38.473721
6239,-3.733092,-38.477789
6240,-3.850369,-38.524083
6241,-3.815875,-38.624898
6242,-3.830075,-38.608569
6243,-3.847531,-38.516824
6244,-3.72644,-38.464118
6245,-3.803085,-38.53846
6246,-3.809499,-38.603026
6248,-3.724962,-38.572734
6249,-3.737088,-38.564847
6250,-3.737456,-38.562482
6252,-3.737488,-38.560231
6253,-3.743644,-38.53996
6254,-3.744823,-38.538644
6255,-3.746521,-38.539708
6256,-3.857687,-38.501894
6257,-3.857579,-38.502013
6258,-3.846202,-38.480537
6259,-3.79464,-38.617054
6260,-3.763969,-38.549339
6261,-3.733451,-38.539908
6262,-3.73306,-38.54137
6263,-3.731304,-38.543319
6264,-3.731951,-38.546768
6265,-3.732583,-38.549465
6266,-3.733233,-38.552975
6267,-3.733692,-38.554831
6269,-3.73408,-38.556991
6270,-3.734575,-38.55919
6271,-3.735168,-38.562278
6272,-3.735691,-38.564613
6273,-3.73601,-38.566301
6274,-3.768847,-38.439321
6275,-3.709407,-38.598416
6276,-3.829946,-38.60839
6277,-3.837373,-38.558827
6278,-3.727429,-38.60283
